id_voto,id_candidato,dpi_ciudadano,mesa_id,fecha_hora,,,,,,,,,,,
2881,456,1823290000000,986,25/06/2023 16:34,,,,,,,,,,,
2881,1030,1823290000000,986,25/06/2023 16:34,,,,,,,,,,,
2882,7,4510500000000,636,25/06/2023 15:21,,,,,,,,,,,
2882,1062,4510500000000,636,25/06/2023 15:21,,,,,,,,,,,
2882,295,4510500000000,636,25/06/2023 15:21,,,,,,,,,,,
2882,689,4510500000000,636,25/06/2023 15:21,,,,,,,,,,,
2882,996,4510500000000,636,25/06/2023 15:21,,,,,,,,,,,
2883,14,1519550000000,773,25/06/2023 15:39,,,,,,,,,,,
2883,1051,1519550000000,773,25/06/2023 15:39,,,,,,,,,,,
2883,105,1519550000000,773,25/06/2023 15:39,,,,,,,,,,,
2883,578,1519550000000,773,25/06/2023 15:39,,,,,,,,,,,
2883,886,1519550000000,773,25/06/2023 15:39,,,,,,,,,,,
2884,23,3695220000000,969,25/06/2023 8:08,,,,,,,,,,,
2884,1064,3695220000000,969,25/06/2023 8:08,,,,,,,,,,,
2884,55,3695220000000,969,25/06/2023 8:08,,,,,,,,,,,
2884,673,3695220000000,969,25/06/2023 8:08,,,,,,,,,,,
2884,776,3695220000000,969,25/06/2023 8:08,,,,,,,,,,,
2885,11,7904610000000,991,25/06/2023 7:37,,,,,,,,,,,
2885,1055,7904610000000,991,25/06/2023 7:37,,,,,,,,,,,
2885,98,7904610000000,991,25/06/2023 7:37,,,,,,,,,,,
2885,422,7904610000000,991,25/06/2023 7:37,,,,,,,,,,,
2885,733,7904610000000,991,25/06/2023 7:37,,,,,,,,,,,
2886,10,3233870000000,792,25/06/2023 6:16,,,,,,,,,,,
2886,1048,3233870000000,792,25/06/2023 6:16,,,,,,,,,,,
2886,82,3233870000000,792,25/06/2023 6:16,,,,,,,,,,,
2886,536,3233870000000,792,25/06/2023 6:16,,,,,,,,,,,
2886,894,3233870000000,792,25/06/2023 6:16,,,,,,,,,,,
2887,8,3295400000000,879,25/06/2023 5:20,,,,,,,,,,,
2887,1060,3295400000000,879,25/06/2023 5:20,,,,,,,,,,,
2887,118,3295400000000,879,25/06/2023 5:20,,,,,,,,,,,
2887,565,3295400000000,879,25/06/2023 5:20,,,,,,,,,,,
2887,966,3295400000000,879,25/06/2023 5:20,,,,,,,,,,,
2888,15,1163650000000,887,25/06/2023 5:54,,,,,,,,,,,
2888,1061,1163650000000,887,25/06/2023 5:54,,,,,,,,,,,
2888,231,1163650000000,887,25/06/2023 5:54,,,,,,,,,,,
2888,686,1163650000000,887,25/06/2023 5:54,,,,,,,,,,,
2888,945,1163650000000,887,25/06/2023 5:54,,,,,,,,,,,
2889,2,7002580000000,802,25/06/2023 18:22,,,,,,,,,,,
2889,1065,7002580000000,802,25/06/2023 18:22,,,,,,,,,,,
2889,345,7002580000000,802,25/06/2023 18:22,,,,,,,,,,,
2889,499,7002580000000,802,25/06/2023 18:22,,,,,,,,,,,
2889,822,7002580000000,802,25/06/2023 18:22,,,,,,,,,,,
2890,18,8888490000000,816,25/06/2023 14:32,,,,,,,,,,,
2890,1068,8888490000000,816,25/06/2023 14:32,,,,,,,,,,,
2890,83,8888490000000,816,25/06/2023 14:32,,,,,,,,,,,
2890,673,8888490000000,816,25/06/2023 14:32,,,,,,,,,,,
2890,1010,8888490000000,816,25/06/2023 14:32,,,,,,,,,,,
2891,15,9334270000000,836,25/06/2023 10:20,,,,,,,,,,,
2891,1053,9334270000000,836,25/06/2023 10:20,,,,,,,,,,,
2891,207,9334270000000,836,25/06/2023 10:20,,,,,,,,,,,
2891,631,9334270000000,836,25/06/2023 10:20,,,,,,,,,,,
2891,818,9334270000000,836,25/06/2023 10:20,,,,,,,,,,,
2892,12,7410060000000,786,25/06/2023 18:03,,,,,,,,,,,
2892,1057,7410060000000,786,25/06/2023 18:03,,,,,,,,,,,
2892,283,7410060000000,786,25/06/2023 18:03,,,,,,,,,,,
2892,489,7410060000000,786,25/06/2023 18:03,,,,,,,,,,,
2892,987,7410060000000,786,25/06/2023 18:03,,,,,,,,,,,
2893,5,1870580000000,789,25/06/2023 13:22,,,,,,,,,,,
2893,1060,1870580000000,789,25/06/2023 13:22,,,,,,,,,,,
2893,207,1870580000000,789,25/06/2023 13:22,,,,,,,,,,,
2893,537,1870580000000,789,25/06/2023 13:22,,,,,,,,,,,
2893,760,1870580000000,789,25/06/2023 13:22,,,,,,,,,,,
2894,11,9834000000000,900,25/06/2023 13:40,,,,,,,,,,,
2894,1048,9834000000000,900,25/06/2023 13:40,,,,,,,,,,,
2894,233,9834000000000,900,25/06/2023 13:40,,,,,,,,,,,
2894,428,9834000000000,900,25/06/2023 13:40,,,,,,,,,,,
2894,987,9834000000000,900,25/06/2023 13:40,,,,,,,,,,,
2895,13,4645090000000,833,25/06/2023 10:15,,,,,,,,,,,
2895,1069,4645090000000,833,25/06/2023 10:15,,,,,,,,,,,
2895,311,4645090000000,833,25/06/2023 10:15,,,,,,,,,,,
2895,651,4645090000000,833,25/06/2023 10:15,,,,,,,,,,,
2895,846,4645090000000,833,25/06/2023 10:15,,,,,,,,,,,
2896,5,4018310000000,624,25/06/2023 15:25,,,,,,,,,,,
2896,1066,4018310000000,624,25/06/2023 15:25,,,,,,,,,,,
2896,382,4018310000000,624,25/06/2023 15:25,,,,,,,,,,,
2896,598,4018310000000,624,25/06/2023 15:25,,,,,,,,,,,
2896,698,4018310000000,624,25/06/2023 15:25,,,,,,,,,,,
2897,20,2832650000000,790,25/06/2023 19:58,,,,,,,,,,,
2897,1050,2832650000000,790,25/06/2023 19:58,,,,,,,,,,,
2897,185,2832650000000,790,25/06/2023 19:58,,,,,,,,,,,
2897,434,2832650000000,790,25/06/2023 19:58,,,,,,,,,,,
2897,978,2832650000000,790,25/06/2023 19:58,,,,,,,,,,,
2898,5,5770120000000,814,25/06/2023 8:35,,,,,,,,,,,
2898,1066,5770120000000,814,25/06/2023 8:35,,,,,,,,,,,
2898,68,5770120000000,814,25/06/2023 8:35,,,,,,,,,,,
2898,404,5770120000000,814,25/06/2023 8:35,,,,,,,,,,,
2898,723,5770120000000,814,25/06/2023 8:35,,,,,,,,,,,
2899,4,7410040000000,654,25/06/2023 17:57,,,,,,,,,,,
2899,1053,7410040000000,654,25/06/2023 17:57,,,,,,,,,,,
2899,328,7410040000000,654,25/06/2023 17:57,,,,,,,,,,,
2899,691,7410040000000,654,25/06/2023 17:57,,,,,,,,,,,
2899,807,7410040000000,654,25/06/2023 17:57,,,,,,,,,,,
2900,16,7921530000000,638,25/06/2023 9:11,,,,,,,,,,,
2900,1051,7921530000000,638,25/06/2023 9:11,,,,,,,,,,,
2900,193,7921530000000,638,25/06/2023 9:11,,,,,,,,,,,
2900,554,7921530000000,638,25/06/2023 9:11,,,,,,,,,,,
2900,817,7921530000000,638,25/06/2023 9:11,,,,,,,,,,,
2901,7,1696150000000,683,25/06/2023 13:07,,,,,,,,,,,
2901,1068,1696150000000,683,25/06/2023 13:07,,,,,,,,,,,
2901,120,1696150000000,683,25/06/2023 13:07,,,,,,,,,,,
2901,405,1696150000000,683,25/06/2023 13:07,,,,,,,,,,,
2901,1037,1696150000000,683,25/06/2023 13:07,,,,,,,,,,,
2902,12,1767410000000,646,25/06/2023 7:06,,,,,,,,,,,
2902,1051,1767410000000,646,25/06/2023 7:06,,,,,,,,,,,
2902,64,1767410000000,646,25/06/2023 7:06,,,,,,,,,,,
2902,497,1767410000000,646,25/06/2023 7:06,,,,,,,,,,,
2902,785,1767410000000,646,25/06/2023 7:06,,,,,,,,,,,
2903,22,2283950000000,784,25/06/2023 9:38,,,,,,,,,,,
2903,1054,2283950000000,784,25/06/2023 9:38,,,,,,,,,,,
2903,91,2283950000000,784,25/06/2023 9:38,,,,,,,,,,,
2903,481,2283950000000,784,25/06/2023 9:38,,,,,,,,,,,
2903,985,2283950000000,784,25/06/2023 9:38,,,,,,,,,,,
2904,15,2134170000000,979,25/06/2023 7:44,,,,,,,,,,,
2904,1051,2134170000000,979,25/06/2023 7:44,,,,,,,,,,,
2904,189,2134170000000,979,25/06/2023 7:44,,,,,,,,,,,
2904,467,2134170000000,979,25/06/2023 7:44,,,,,,,,,,,
2904,829,2134170000000,979,25/06/2023 7:44,,,,,,,,,,,
2905,20,3960540000000,995,25/06/2023 12:13,,,,,,,,,,,
2905,1065,3960540000000,995,25/06/2023 12:13,,,,,,,,,,,
2905,219,3960540000000,995,25/06/2023 12:13,,,,,,,,,,,
2905,542,3960540000000,995,25/06/2023 12:13,,,,,,,,,,,
2905,1007,3960540000000,995,25/06/2023 12:13,,,,,,,,,,,
2906,13,9393450000000,815,25/06/2023 15:54,,,,,,,,,,,
2906,1062,9393450000000,815,25/06/2023 15:54,,,,,,,,,,,
2906,140,9393450000000,815,25/06/2023 15:54,,,,,,,,,,,
2906,664,9393450000000,815,25/06/2023 15:54,,,,,,,,,,,
2906,741,9393450000000,815,25/06/2023 15:54,,,,,,,,,,,
2907,14,1056120000000,750,25/06/2023 5:43,,,,,,,,,,,
2907,1061,1056120000000,750,25/06/2023 5:43,,,,,,,,,,,
2907,362,1056120000000,750,25/06/2023 5:43,,,,,,,,,,,
2907,678,1056120000000,750,25/06/2023 5:43,,,,,,,,,,,
2907,796,1056120000000,750,25/06/2023 5:43,,,,,,,,,,,
2908,20,6404820000000,615,25/06/2023 8:19,,,,,,,,,,,
2908,1063,6404820000000,615,25/06/2023 8:19,,,,,,,,,,,
2908,324,6404820000000,615,25/06/2023 8:19,,,,,,,,,,,
2908,671,6404820000000,615,25/06/2023 8:19,,,,,,,,,,,
2908,877,6404820000000,615,25/06/2023 8:19,,,,,,,,,,,
2909,17,7488980000000,802,25/06/2023 19:02,,,,,,,,,,,
2909,1067,7488980000000,802,25/06/2023 19:02,,,,,,,,,,,
2909,222,7488980000000,802,25/06/2023 19:02,,,,,,,,,,,
2909,445,7488980000000,802,25/06/2023 19:02,,,,,,,,,,,
2909,737,7488980000000,802,25/06/2023 19:02,,,,,,,,,,,
2910,18,1173550000000,642,25/06/2023 16:55,,,,,,,,,,,
2910,1049,1173550000000,642,25/06/2023 16:55,,,,,,,,,,,
2910,281,1173550000000,642,25/06/2023 16:55,,,,,,,,,,,
2910,598,1173550000000,642,25/06/2023 16:55,,,,,,,,,,,
2910,705,1173550000000,642,25/06/2023 16:55,,,,,,,,,,,
2911,4,8260300000000,897,25/06/2023 19:44,,,,,,,,,,,
2911,1067,8260300000000,897,25/06/2023 19:44,,,,,,,,,,,
2911,148,8260300000000,897,25/06/2023 19:44,,,,,,,,,,,
2911,610,8260300000000,897,25/06/2023 19:44,,,,,,,,,,,
2911,815,8260300000000,897,25/06/2023 19:44,,,,,,,,,,,
2912,18,4738520000000,974,25/06/2023 6:06,,,,,,,,,,,
2912,1060,4738520000000,974,25/06/2023 6:06,,,,,,,,,,,
2912,306,4738520000000,974,25/06/2023 6:06,,,,,,,,,,,
2912,660,4738520000000,974,25/06/2023 6:06,,,,,,,,,,,
2912,757,4738520000000,974,25/06/2023 6:06,,,,,,,,,,,
2913,17,5600000000000,877,25/06/2023 6:38,,,,,,,,,,,
2913,1057,5600000000000,877,25/06/2023 6:38,,,,,,,,,,,
2913,359,5600000000000,877,25/06/2023 6:38,,,,,,,,,,,
2913,480,5600000000000,877,25/06/2023 6:38,,,,,,,,,,,
2913,867,5600000000000,877,25/06/2023 6:38,,,,,,,,,,,
2914,5,2972390000000,882,25/06/2023 6:40,,,,,,,,,,,
2914,1059,2972390000000,882,25/06/2023 6:40,,,,,,,,,,,
2914,135,2972390000000,882,25/06/2023 6:40,,,,,,,,,,,
2914,565,2972390000000,882,25/06/2023 6:40,,,,,,,,,,,
2914,912,2972390000000,882,25/06/2023 6:40,,,,,,,,,,,
2915,23,6797100000000,943,25/06/2023 14:48,,,,,,,,,,,
2915,1054,6797100000000,943,25/06/2023 14:48,,,,,,,,,,,
2915,117,6797100000000,943,25/06/2023 14:48,,,,,,,,,,,
2915,470,6797100000000,943,25/06/2023 14:48,,,,,,,,,,,
2915,869,6797100000000,943,25/06/2023 14:48,,,,,,,,,,,
2916,14,9712430000000,703,25/06/2023 7:20,,,,,,,,,,,
2916,1053,9712430000000,703,25/06/2023 7:20,,,,,,,,,,,
2916,96,9712430000000,703,25/06/2023 7:20,,,,,,,,,,,
2916,483,9712430000000,703,25/06/2023 7:20,,,,,,,,,,,
2916,818,9712430000000,703,25/06/2023 7:20,,,,,,,,,,,
2917,6,5188470000000,893,25/06/2023 8:54,,,,,,,,,,,
2917,1056,5188470000000,893,25/06/2023 8:54,,,,,,,,,,,
2917,226,5188470000000,893,25/06/2023 8:54,,,,,,,,,,,
2917,575,5188470000000,893,25/06/2023 8:54,,,,,,,,,,,
2917,891,5188470000000,893,25/06/2023 8:54,,,,,,,,,,,
2918,12,4320930000000,668,25/06/2023 18:20,,,,,,,,,,,
2918,1056,4320930000000,668,25/06/2023 18:20,,,,,,,,,,,
2918,49,4320930000000,668,25/06/2023 18:20,,,,,,,,,,,
2918,570,4320930000000,668,25/06/2023 18:20,,,,,,,,,,,
2918,711,4320930000000,668,25/06/2023 18:20,,,,,,,,,,,
2919,3,8155280000000,909,25/06/2023 9:25,,,,,,,,,,,
2919,1048,8155280000000,909,25/06/2023 9:25,,,,,,,,,,,
2919,185,8155280000000,909,25/06/2023 9:25,,,,,,,,,,,
2919,527,8155280000000,909,25/06/2023 9:25,,,,,,,,,,,
2919,949,8155280000000,909,25/06/2023 9:25,,,,,,,,,,,
2920,18,8319270000000,633,25/06/2023 15:58,,,,,,,,,,,
2920,1069,8319270000000,633,25/06/2023 15:58,,,,,,,,,,,
2920,209,8319270000000,633,25/06/2023 15:58,,,,,,,,,,,
2920,580,8319270000000,633,25/06/2023 15:58,,,,,,,,,,,
2920,1008,8319270000000,633,25/06/2023 15:58,,,,,,,,,,,
2921,21,1422310000000,632,25/06/2023 6:25,,,,,,,,,,,
2921,1050,1422310000000,632,25/06/2023 6:25,,,,,,,,,,,
2921,92,1422310000000,632,25/06/2023 6:25,,,,,,,,,,,
2921,557,1422310000000,632,25/06/2023 6:25,,,,,,,,,,,
2921,904,1422310000000,632,25/06/2023 6:25,,,,,,,,,,,
2922,6,6775270000000,683,25/06/2023 15:06,,,,,,,,,,,
2922,1059,6775270000000,683,25/06/2023 15:06,,,,,,,,,,,
2922,232,6775270000000,683,25/06/2023 15:06,,,,,,,,,,,
2922,531,6775270000000,683,25/06/2023 15:06,,,,,,,,,,,
2922,755,6775270000000,683,25/06/2023 15:06,,,,,,,,,,,
2923,7,4333650000000,641,25/06/2023 7:33,,,,,,,,,,,
2923,1051,4333650000000,641,25/06/2023 7:33,,,,,,,,,,,
2923,126,4333650000000,641,25/06/2023 7:33,,,,,,,,,,,
2923,503,4333650000000,641,25/06/2023 7:33,,,,,,,,,,,
2923,1043,4333650000000,641,25/06/2023 7:33,,,,,,,,,,,
2924,4,7203760000000,633,25/06/2023 15:41,,,,,,,,,,,
2924,1064,7203760000000,633,25/06/2023 15:41,,,,,,,,,,,
2924,190,7203760000000,633,25/06/2023 15:41,,,,,,,,,,,
2924,684,7203760000000,633,25/06/2023 15:41,,,,,,,,,,,
2924,1008,7203760000000,633,25/06/2023 15:41,,,,,,,,,,,
2925,5,2062280000000,904,25/06/2023 17:25,,,,,,,,,,,
2925,1051,2062280000000,904,25/06/2023 17:25,,,,,,,,,,,
2925,272,2062280000000,904,25/06/2023 17:25,,,,,,,,,,,
2925,515,2062280000000,904,25/06/2023 17:25,,,,,,,,,,,
2925,754,2062280000000,904,25/06/2023 17:25,,,,,,,,,,,
2926,12,6525380000000,639,25/06/2023 14:11,,,,,,,,,,,
2926,1050,6525380000000,639,25/06/2023 14:11,,,,,,,,,,,
2926,178,6525380000000,639,25/06/2023 14:11,,,,,,,,,,,
2926,589,6525380000000,639,25/06/2023 14:11,,,,,,,,,,,
2926,735,6525380000000,639,25/06/2023 14:11,,,,,,,,,,,
2927,18,2821710000000,936,25/06/2023 18:56,,,,,,,,,,,
2927,1057,2821710000000,936,25/06/2023 18:56,,,,,,,,,,,
2927,312,2821710000000,936,25/06/2023 18:56,,,,,,,,,,,
2927,479,2821710000000,936,25/06/2023 18:56,,,,,,,,,,,
2927,817,2821710000000,936,25/06/2023 18:56,,,,,,,,,,,
2928,21,3609220000000,882,25/06/2023 14:30,,,,,,,,,,,
2928,1063,3609220000000,882,25/06/2023 14:30,,,,,,,,,,,
2928,231,3609220000000,882,25/06/2023 14:30,,,,,,,,,,,
2928,677,3609220000000,882,25/06/2023 14:30,,,,,,,,,,,
2928,859,3609220000000,882,25/06/2023 14:30,,,,,,,,,,,
2929,12,3605790000000,768,25/06/2023 7:08,,,,,,,,,,,
2929,1050,3605790000000,768,25/06/2023 7:08,,,,,,,,,,,
2929,130,3605790000000,768,25/06/2023 7:08,,,,,,,,,,,
2929,553,3605790000000,768,25/06/2023 7:08,,,,,,,,,,,
2929,951,3605790000000,768,25/06/2023 7:08,,,,,,,,,,,
2930,1,6064620000000,933,25/06/2023 5:35,,,,,,,,,,,
2930,1056,6064620000000,933,25/06/2023 5:35,,,,,,,,,,,
2930,113,6064620000000,933,25/06/2023 5:35,,,,,,,,,,,
2930,540,6064620000000,933,25/06/2023 5:35,,,,,,,,,,,
2930,1033,6064620000000,933,25/06/2023 5:35,,,,,,,,,,,
2931,5,7216720000000,746,25/06/2023 10:13,,,,,,,,,,,
2931,1056,7216720000000,746,25/06/2023 10:13,,,,,,,,,,,
2931,322,7216720000000,746,25/06/2023 10:13,,,,,,,,,,,
2931,678,7216720000000,746,25/06/2023 10:13,,,,,,,,,,,
2931,716,7216720000000,746,25/06/2023 10:13,,,,,,,,,,,
2932,21,6030040000000,743,25/06/2023 8:21,,,,,,,,,,,
2932,1064,6030040000000,743,25/06/2023 8:21,,,,,,,,,,,
2932,142,6030040000000,743,25/06/2023 8:21,,,,,,,,,,,
2932,399,6030040000000,743,25/06/2023 8:21,,,,,,,,,,,
2932,936,6030040000000,743,25/06/2023 8:21,,,,,,,,,,,
2933,3,2523830000000,939,25/06/2023 15:21,,,,,,,,,,,
2933,1058,2523830000000,939,25/06/2023 15:21,,,,,,,,,,,
2933,111,2523830000000,939,25/06/2023 15:21,,,,,,,,,,,
2933,561,2523830000000,939,25/06/2023 15:21,,,,,,,,,,,
2933,788,2523830000000,939,25/06/2023 15:21,,,,,,,,,,,
2934,23,8870290000000,654,25/06/2023 13:09,,,,,,,,,,,
2934,1059,8870290000000,654,25/06/2023 13:09,,,,,,,,,,,
2934,138,8870290000000,654,25/06/2023 13:09,,,,,,,,,,,
2934,548,8870290000000,654,25/06/2023 13:09,,,,,,,,,,,
2934,772,8870290000000,654,25/06/2023 13:09,,,,,,,,,,,
2935,13,3784090000000,929,25/06/2023 11:25,,,,,,,,,,,
2935,1061,3784090000000,929,25/06/2023 11:25,,,,,,,,,,,
2935,228,3784090000000,929,25/06/2023 11:25,,,,,,,,,,,
2935,600,3784090000000,929,25/06/2023 11:25,,,,,,,,,,,
2935,887,3784090000000,929,25/06/2023 11:25,,,,,,,,,,,
2936,21,3947730000000,749,25/06/2023 17:49,,,,,,,,,,,
2936,1055,3947730000000,749,25/06/2023 17:49,,,,,,,,,,,
2936,363,3947730000000,749,25/06/2023 17:49,,,,,,,,,,,
2936,526,3947730000000,749,25/06/2023 17:49,,,,,,,,,,,
2936,767,3947730000000,749,25/06/2023 17:49,,,,,,,,,,,
2937,11,6468900000000,671,25/06/2023 8:33,,,,,,,,,,,
2937,1063,6468900000000,671,25/06/2023 8:33,,,,,,,,,,,
2937,126,6468900000000,671,25/06/2023 8:33,,,,,,,,,,,
2937,514,6468900000000,671,25/06/2023 8:33,,,,,,,,,,,
2937,978,6468900000000,671,25/06/2023 8:33,,,,,,,,,,,
2938,17,3862840000000,989,25/06/2023 6:21,,,,,,,,,,,
2938,1047,3862840000000,989,25/06/2023 6:21,,,,,,,,,,,
2938,127,3862840000000,989,25/06/2023 6:21,,,,,,,,,,,
2938,510,3862840000000,989,25/06/2023 6:21,,,,,,,,,,,
2938,724,3862840000000,989,25/06/2023 6:21,,,,,,,,,,,
2939,5,7244650000000,644,25/06/2023 16:10,,,,,,,,,,,
2939,1049,7244650000000,644,25/06/2023 16:10,,,,,,,,,,,
2939,275,7244650000000,644,25/06/2023 16:10,,,,,,,,,,,
2939,545,7244650000000,644,25/06/2023 16:10,,,,,,,,,,,
2939,831,7244650000000,644,25/06/2023 16:10,,,,,,,,,,,
2940,10,3857820000000,825,25/06/2023 10:41,,,,,,,,,,,
2940,1053,3857820000000,825,25/06/2023 10:41,,,,,,,,,,,
2940,248,3857820000000,825,25/06/2023 10:41,,,,,,,,,,,
2940,399,3857820000000,825,25/06/2023 10:41,,,,,,,,,,,
2940,752,3857820000000,825,25/06/2023 10:41,,,,,,,,,,,
2941,6,6659490000000,635,25/06/2023 10:05,,,,,,,,,,,
2941,1068,6659490000000,635,25/06/2023 10:05,,,,,,,,,,,
2941,357,6659490000000,635,25/06/2023 10:05,,,,,,,,,,,
2941,595,6659490000000,635,25/06/2023 10:05,,,,,,,,,,,
2941,1005,6659490000000,635,25/06/2023 10:05,,,,,,,,,,,
2942,13,3904860000000,976,25/06/2023 17:34,,,,,,,,,,,
2942,1048,3904860000000,976,25/06/2023 17:34,,,,,,,,,,,
2942,320,3904860000000,976,25/06/2023 17:34,,,,,,,,,,,
2942,401,3904860000000,976,25/06/2023 17:34,,,,,,,,,,,
2942,1012,3904860000000,976,25/06/2023 17:34,,,,,,,,,,,
2943,18,9256520000000,644,25/06/2023 17:46,,,,,,,,,,,
2943,1069,9256520000000,644,25/06/2023 17:46,,,,,,,,,,,
2943,303,9256520000000,644,25/06/2023 17:46,,,,,,,,,,,
2943,608,9256520000000,644,25/06/2023 17:46,,,,,,,,,,,
2943,722,9256520000000,644,25/06/2023 17:46,,,,,,,,,,,
2944,20,4704260000000,802,25/06/2023 6:15,,,,,,,,,,,
2944,1061,4704260000000,802,25/06/2023 6:15,,,,,,,,,,,
2944,125,4704260000000,802,25/06/2023 6:15,,,,,,,,,,,
2944,563,4704260000000,802,25/06/2023 6:15,,,,,,,,,,,
2944,700,4704260000000,802,25/06/2023 6:15,,,,,,,,,,,
2945,10,9274300000000,760,25/06/2023 19:11,,,,,,,,,,,
2945,1060,9274300000000,760,25/06/2023 19:11,,,,,,,,,,,
2945,59,9274300000000,760,25/06/2023 19:11,,,,,,,,,,,
2945,570,9274300000000,760,25/06/2023 19:11,,,,,,,,,,,
2945,832,9274300000000,760,25/06/2023 19:11,,,,,,,,,,,
2946,7,8646220000000,896,25/06/2023 5:46,,,,,,,,,,,
2946,1065,8646220000000,896,25/06/2023 5:46,,,,,,,,,,,
2946,52,8646220000000,896,25/06/2023 5:46,,,,,,,,,,,
2946,648,8646220000000,896,25/06/2023 5:46,,,,,,,,,,,
2946,806,8646220000000,896,25/06/2023 5:46,,,,,,,,,,,
2947,6,7565460000000,842,25/06/2023 7:10,,,,,,,,,,,
2947,1064,7565460000000,842,25/06/2023 7:10,,,,,,,,,,,
2947,165,7565460000000,842,25/06/2023 7:10,,,,,,,,,,,
2947,591,7565460000000,842,25/06/2023 7:10,,,,,,,,,,,
2947,751,7565460000000,842,25/06/2023 7:10,,,,,,,,,,,
2948,16,2866150000000,619,25/06/2023 12:12,,,,,,,,,,,
2948,1058,2866150000000,619,25/06/2023 12:12,,,,,,,,,,,
2948,70,2866150000000,619,25/06/2023 12:12,,,,,,,,,,,
2948,525,2866150000000,619,25/06/2023 12:12,,,,,,,,,,,
2948,919,2866150000000,619,25/06/2023 12:12,,,,,,,,,,,
2949,11,1751700000000,748,25/06/2023 9:58,,,,,,,,,,,
2949,1064,1751700000000,748,25/06/2023 9:58,,,,,,,,,,,
2949,230,1751700000000,748,25/06/2023 9:58,,,,,,,,,,,
2949,664,1751700000000,748,25/06/2023 9:58,,,,,,,,,,,
2949,759,1751700000000,748,25/06/2023 9:58,,,,,,,,,,,
2950,4,6872330000000,632,25/06/2023 5:32,,,,,,,,,,,
2950,1049,6872330000000,632,25/06/2023 5:32,,,,,,,,,,,
2950,154,6872330000000,632,25/06/2023 5:32,,,,,,,,,,,
2950,581,6872330000000,632,25/06/2023 5:32,,,,,,,,,,,
2950,888,6872330000000,632,25/06/2023 5:32,,,,,,,,,,,
2951,14,5214510000000,723,25/06/2023 8:24,,,,,,,,,,,
2951,1060,5214510000000,723,25/06/2023 8:24,,,,,,,,,,,
2951,228,5214510000000,723,25/06/2023 8:24,,,,,,,,,,,
2951,652,5214510000000,723,25/06/2023 8:24,,,,,,,,,,,
2951,852,5214510000000,723,25/06/2023 8:24,,,,,,,,,,,
2952,18,2756370000000,891,25/06/2023 8:33,,,,,,,,,,,
2952,1049,2756370000000,891,25/06/2023 8:33,,,,,,,,,,,
2952,334,2756370000000,891,25/06/2023 8:33,,,,,,,,,,,
2952,490,2756370000000,891,25/06/2023 8:33,,,,,,,,,,,
2952,743,2756370000000,891,25/06/2023 8:33,,,,,,,,,,,
2953,15,1517560000000,712,25/06/2023 5:15,,,,,,,,,,,
2953,1050,1517560000000,712,25/06/2023 5:15,,,,,,,,,,,
2953,160,1517560000000,712,25/06/2023 5:15,,,,,,,,,,,
2953,645,1517560000000,712,25/06/2023 5:15,,,,,,,,,,,
2953,707,1517560000000,712,25/06/2023 5:15,,,,,,,,,,,
2954,8,8583550000000,1000,25/06/2023 19:25,,,,,,,,,,,
2954,1057,8583550000000,1000,25/06/2023 19:25,,,,,,,,,,,
2954,67,8583550000000,1000,25/06/2023 19:25,,,,,,,,,,,
2954,673,8583550000000,1000,25/06/2023 19:25,,,,,,,,,,,
2954,754,8583550000000,1000,25/06/2023 19:25,,,,,,,,,,,
2955,9,2469660000000,732,25/06/2023 14:27,,,,,,,,,,,
2955,1052,2469660000000,732,25/06/2023 14:27,,,,,,,,,,,
2955,49,2469660000000,732,25/06/2023 14:27,,,,,,,,,,,
2955,671,2469660000000,732,25/06/2023 14:27,,,,,,,,,,,
2955,803,2469660000000,732,25/06/2023 14:27,,,,,,,,,,,
2956,14,2082310000000,908,25/06/2023 13:41,,,,,,,,,,,
2956,1048,2082310000000,908,25/06/2023 13:41,,,,,,,,,,,
2956,71,2082310000000,908,25/06/2023 13:41,,,,,,,,,,,
2956,632,2082310000000,908,25/06/2023 13:41,,,,,,,,,,,
2956,950,2082310000000,908,25/06/2023 13:41,,,,,,,,,,,
2957,1,7103190000000,968,25/06/2023 9:46,,,,,,,,,,,
2957,1060,7103190000000,968,25/06/2023 9:46,,,,,,,,,,,
2957,340,7103190000000,968,25/06/2023 9:46,,,,,,,,,,,
2957,567,7103190000000,968,25/06/2023 9:46,,,,,,,,,,,
2957,915,7103190000000,968,25/06/2023 9:46,,,,,,,,,,,
2958,2,9371380000000,705,25/06/2023 8:36,,,,,,,,,,,
2958,1063,9371380000000,705,25/06/2023 8:36,,,,,,,,,,,
2958,78,9371380000000,705,25/06/2023 8:36,,,,,,,,,,,
2958,534,9371380000000,705,25/06/2023 8:36,,,,,,,,,,,
2958,789,9371380000000,705,25/06/2023 8:36,,,,,,,,,,,
2959,9,1843340000000,751,25/06/2023 7:56,,,,,,,,,,,
2959,1051,1843340000000,751,25/06/2023 7:56,,,,,,,,,,,
2959,84,1843340000000,751,25/06/2023 7:56,,,,,,,,,,,
2959,532,1843340000000,751,25/06/2023 7:56,,,,,,,,,,,
2959,819,1843340000000,751,25/06/2023 7:56,,,,,,,,,,,
2960,7,7850680000000,711,25/06/2023 6:31,,,,,,,,,,,
2960,1054,7850680000000,711,25/06/2023 6:31,,,,,,,,,,,
2960,122,7850680000000,711,25/06/2023 6:31,,,,,,,,,,,
2960,451,7850680000000,711,25/06/2023 6:31,,,,,,,,,,,
